sample_id	computed_gender	call_rate	lrr_median	lrr_sd	lrr_auto	baf_sd	baf_conc	baf_auto	n_sites	n_hets	x_nonpar_n_hets	par1_n_hets	xtr_n_hets	par2_n_hets	x_nonpar_baf_corr	x_nonpar_lrr_median	y_nonpar_lrr_median	mt_lrr_median	lrr_gc_rel_ess	lrr_gc_0	lrr_gc_1	lrr_gc_2
GSM2401258	M	0.9934	0.0410	0.1852	0.0387	0.0344	0.5078	0.0120	164482	32374	0	128	0	0	-0.0000	-0.2720	nan	nan	0.1174	1.0153	-3.8718	3.5591
GSM2401259	F	0.9909	0.0090	0.1522	0.0254	0.0379	0.4910	-0.0069	164515	39369	1176	168	0	0	0.0356	0.0410	nan	nan	0.0274	0.4829	-1.9903	1.9688
GSM2401260	F	0.9817	-0.0255	0.3478	0.0019	0.0618	0.5060	0.0127	164518	26690	907	147	0	0	0.0566	-0.0060	nan	nan	0.0259	-1.2580	5.8068	-6.5365
GSM2401261	F	0.9790	-0.0265	0.2550	0.0374	0.0651	0.4984	0.0157	164516	33543	517	161	0	0	0.0670	-0.0280	nan	nan	0.1940	-1.8657	7.3769	-6.8509
GSM2401262	M	0.9805	-0.0075	0.1939	0.0157	0.0540	0.5026	-0.0143	164510	33499	0	135	0	0	-0.0000	-0.0020	nan	nan	0.1999	-1.3859	5.5021	-5.1378
GSM2401263	F	0.9833	-0.0085	0.1741	0.0092	0.0487	0.5006	-0.0059	164515	33587	527	145	0	0	0.0459	0.0060	nan	nan	0.0789	-0.8955	3.7259	-3.7230
GSM2401264	M	0.9947	0.0025	0.2310	0.0361	0.0334	0.4991	-0.0019	164516	35609	0	162	0	0	-0.0000	-0.2690	nan	nan	0.3449	2.1668	-8.4988	7.8313
GSM2401265	M	0.9729	0.0403	0.2285	0.0330	0.0429	0.5164	0.0574	164519	34023	0	164	0	0	-0.0000	-0.2030	nan	nan	0.3730	2.1618	-8.2809	7.5051
GSM2401266	M	0.9926	0.0058	0.2694	0.0363	0.0400	0.5014	0.0092	164518	34709	0	177	0	0	-0.0000	-0.2500	nan	nan	0.4286	2.5583	-9.7468	8.6860
GSM2401267	F	0.9908	0.0060	0.2555	0.0327	0.0373	0.4966	-0.0033	164507	36868	560	176	0	0	0.0360	0.0330	nan	nan	0.2766	2.1688	-8.6728	8.2513
GSM2401268	F	0.9912	0.0165	0.1938	0.0268	0.0352	0.4963	0.0041	164512	41971	1012	164	0	0	0.0329	0.0360	nan	nan	0.2411	1.6057	-6.4184	6.0792
GSM2401269	M	0.9915	0.0050	0.2203	0.0245	0.0346	0.4990	0.0104	164509	41668	0	169	0	0	-0.0000	-0.2880	nan	nan	0.3216	2.0190	-7.9300	7.3315
GSM2401270	F	0.9907	0.0185	0.1770	0.0305	0.0352	0.5062	0.0005	164503	45916	1192	152	0	0	0.0323	0.0410	nan	nan	0.1019	0.9784	-3.9171	3.7944
GSM2401271	F	0.9908	0.0065	0.2444	0.0381	0.0376	0.4978	0.0050	164510	40533	1091	148	0	0	0.0351	0.0450	nan	nan	0.2429	1.9654	-7.6890	7.1808
GSM2401272	F	0.9930	-0.0012	0.2346	0.0318	0.0340	0.5001	-0.0005	164519	38885	1084	179	0	0	0.0301	0.0310	nan	nan	0.3098	2.0815	-8.2811	7.6572
GSM2401273	F	0.9896	0.0185	0.2370	0.0369	0.0400	0.4995	-0.0046	164513	44928	1004	173	0	0	0.0388	0.0430	nan	nan	0.2151	1.9451	-7.6585	7.1738
GSM2401274	M	0.9741	-0.0050	0.2847	0.0838	0.0551	0.5068	0.0148	164516	44776	0	181	0	0	-0.0000	-0.4920	nan	nan	0.2501	-2.7896	11.6558	-11.6373
GSM2401275	M	0.9925	0.0325	0.1403	0.0272	0.0323	0.4959	0.0006	164518	42232	0	186	0	0	-0.0000	-0.3160	nan	nan	0.0899	0.7796	-3.1216	3.0118
GSM2401276	M	0.9931	0.0270	0.1461	0.0207	0.0294	0.5017	0.0097	164498	44844	0	182	0	0	-0.0000	-0.3480	nan	nan	0.0657	0.7373	-3.0214	3.0954
GSM2401277	M	0.9908	0.0033	0.1856	0.0656	0.0336	0.5054	0.0092	164503	43279	0	120	0	0	-0.0000	-0.3780	nan	nan	0.2611	-1.4264	5.5016	-4.8417
GSM2401278	F	0.9930	0.0117	0.1307	0.0262	0.0285	0.5029	0.0019	164510	46523	1140	195	0	0	0.0267	0.0090	nan	nan	0.0030	0.1661	-0.7524	0.8868
GSM2401279	M	0.9863	0.0085	0.1685	0.0201	0.0407	0.4994	-0.0097	164497	30918	0	48	0	0	-0.0000	0.0170	nan	nan	0.0533	0.6962	-2.7936	2.6857
GSM2401280	F	0.9801	0.0190	0.2240	0.2135	0.0442	0.5029	0.0132	164486	46374	1080	175	0	0	0.0447	0.0560	nan	nan	0.1205	-1.0225	3.9741	-3.4675
GSM2401281	F	0.9798	0.0015	0.2035	0.0185	0.0466	0.4961	-0.0020	164479	34271	1101	170	0	0	0.0452	0.0020	nan	nan	0.1284	-1.1723	4.4843	-3.9467
GSM2401282	M	0.9921	0.0225	0.1852	0.0446	0.0333	0.5035	0.0101	164518	33876	0	120	0	0	-0.0000	-0.3310	nan	nan	0.2408	-1.3671	5.5553	-5.1696
GSM2401283	M	0.9950	0.0030	0.1506	0.0131	0.0341	0.5003	0.0029	164516	42873	0	173	0	0	-0.0000	-0.3600	nan	nan	0.0092	0.3307	-1.4380	1.5395
GSM2401284	F	0.9884	-0.0450	0.2424	0.0250	0.0470	0.4994	0.0035	164518	34932	818	136	0	0	0.0482	-0.0500	nan	nan	0.0442	-0.7552	2.6796	-2.3224
GSM2401285	F	0.9944	-0.0100	0.1367	0.0126	0.0348	0.4971	-0.0032	164517	40651	896	156	0	0	0.0332	-0.0100	nan	nan	0.0089	0.2921	-1.3793	1.5068
GSM2401286	F	0.9945	-0.0115	0.1495	0.0091	0.0325	0.4984	0.0216	164517	38528	817	107	0	0	0.0320	-0.0070	nan	nan	0.0153	0.4251	-1.9280	2.0806
GSM2401287	F	0.9951	-0.0165	0.1651	0.0055	0.0330	0.5042	0.0085	164515	37987	1003	130	0	0	0.0330	-0.0060	nan	nan	0.0150	0.3911	-1.6946	1.6686
GSM2401288	M	0.9954	-0.0090	0.1617	0.0133	0.0345	0.4965	0.0021	164517	36886	0	112	0	0	-0.0000	-0.4090	nan	nan	0.0074	0.0174	-0.3091	0.5580
GSM2401289	M	0.9945	-0.0185	0.1889	0.0264	0.0346	0.4940	-0.0018	164519	33205	0	157	0	0	-0.0000	-0.4440	nan	nan	0.0244	-0.2938	0.9881	-0.7008
GSM2401290	M	0.9974	0.0260	0.1765	0.0446	0.0299	0.5044	0.0011	164517	40920	0	181	0	0	-0.0000	-0.2770	nan	nan	0.1566	1.2396	-4.8848	4.6867
GSM2401291	M	0.9974	0.0140	0.1714	0.0356	0.0261	0.5005	-0.0133	164518	34690	0	138	0	0	-0.0000	-0.2880	nan	nan	0.1168	1.0978	-4.4099	4.2454
GSM2401292	M	0.9804	-0.0055	0.1869	0.0192	0.0588	0.5095	0.0094	164516	31528	0	146	0	0	-0.0000	-0.4330	nan	nan	0.0745	-0.9480	3.7964	-3.6808
GSM2401293	M	0.9904	0.0340	0.1462	0.0136	0.0364	0.4967	0.0285	164518	32595	0	139	0	0	-0.0000	-0.3670	nan	nan	0.0021	-0.0055	0.1156	-0.0397
GSM2401294	F	0.9937	0.0135	0.1664	0.0362	0.0326	0.5014	0.0071	164519	34679	700	151	0	0	0.0304	0.0300	nan	nan	0.2085	1.0866	-4.1266	3.6404
GSM2401295	F	0.9895	0.0075	0.1535	0.0242	0.0370	0.5023	0.0008	164518	35616	752	117	0	0	0.0358	0.0200	nan	nan	0.0591	-0.6611	2.8227	-2.7725
GSM2401296	F	0.9905	0.0150	0.1458	0.0209	0.0415	0.4947	-0.0025	164513	43594	797	177	0	0	0.0368	0.0310	nan	nan	0.0560	0.6198	-2.4558	2.3729
GSM2401297	M	0.9909	0.0265	0.1524	0.0220	0.0412	0.5001	0.0091	164519	38536	0	158	0	0	-0.0000	-0.3230	nan	nan	0.1167	0.9710	-3.7615	3.5031
GSM2401298	M	0.9907	0.0240	0.1593	0.0179	0.0417	0.4991	0.0045	164519	29667	0	43	0	0	-0.0000	-0.3430	nan	nan	0.0409	0.6330	-2.4994	2.3982
GSM2401299	F	0.9772	-0.0240	0.1980	0.0146	0.0441	0.5007	0.0083	164518	28453	773	152	0	0	0.0409	-0.0160	nan	nan	0.0873	-1.0412	4.1251	-3.9270
GSM2401300	M	0.9948	0.0270	0.1618	0.0370	0.0304	0.5087	0.0012	164517	32925	0	142	0	0	-0.0000	-0.2970	nan	nan	0.1270	0.9039	-3.4456	3.1173
GSM2401301	M	0.9947	0.0237	0.1641	0.0356	0.0295	0.4965	-0.0028	164515	31900	0	162	0	0	-0.0000	-0.2940	nan	nan	0.1525	1.0818	-4.2063	3.9212
GSM2401302	F	0.9849	0.0078	0.1581	0.0135	0.0462	0.5032	0.0083	164517	35724	962	186	0	0	0.0434	0.0190	nan	nan	0.0742	0.8043	-3.3198	3.3235
GSM2401303	M	0.9843	0.0210	0.1453	0.0213	0.0454	0.4975	0.0016	164519	35933	0	155	0	0	-0.0000	-0.3510	nan	nan	0.0334	0.5132	-1.9986	1.9170
GSM2401304	M	0.9874	0.0155	0.1446	0.0188	0.0409	0.5034	0.0058	164520	35418	0	108	0	0	-0.0000	-0.3540	nan	nan	0.0536	0.7095	-2.9434	3.0023
GSM2401305	M	0.9825	-0.0015	0.1770	0.0223	0.0517	0.5066	0.0163	164519	26694	0	7	0	0	-0.0000	-0.0070	nan	nan	0.0454	-0.3062	1.0615	-0.7082
GSM2401306	F	0.9848	0.0025	0.1813	0.0037	0.0472	0.5019	-0.0075	164519	30861	721	0	0	0	0.0459	0.0100	nan	nan	0.0113	0.4364	-1.9439	2.0438
GSM2401307	F	0.9895	0.0025	0.1739	0.0269	0.0389	0.5020	0.0003	164514	33450	908	180	0	0	0.0360	0.0200	nan	nan	0.0926	0.9565	-3.9719	3.9835
GSM2401308	M	0.9864	0.0085	0.1919	0.0129	0.0474	0.5042	0.0046	164518	25953	0	74	0	0	-0.0000	-0.3870	nan	nan	0.2118	-1.2295	4.7140	-4.0904
GSM2401309	F	0.9853	0.0035	0.2265	0.0352	0.0513	0.5036	0.0136	164519	34290	709	79	0	0	0.0510	-0.0050	nan	nan	0.0219	0.5485	-2.0435	1.7990
GSM2401310	M	0.9896	0.0045	0.1477	0.0340	0.0403	0.5067	0.0016	164519	34581	0	149	0	0	-0.0000	-0.3390	nan	nan	0.0236	0.5295	-2.3797	2.4795
GSM2401311	M	0.9854	-0.0060	0.2316	0.0140	0.0463	0.4972	-0.0071	164514	28208	0	134	0	0	-0.0000	-0.3960	nan	nan	0.2635	-1.7072	6.5929	-5.9406
GSM2401312	M	0.9896	-0.0210	0.2746	0.0434	0.0539	0.4986	-0.0135	164519	27595	0	166	0	0	-0.0000	-0.0100	nan	nan	0.0008	-0.0396	0.3226	-0.2670
GSM2401313	F	0.9957	-0.0070	0.1880	0.0180	0.0307	0.5043	0.0065	164515	32284	540	141	0	0	0.0289	0.0080	nan	nan	0.0088	-0.1275	0.3414	-0.1304
GSM2401314	M	0.9849	-0.0305	0.3056	0.0473	0.0489	0.5035	0.0084	164518	36032	0	150	0	0	-0.0000	-0.5310	nan	nan	0.0723	-1.2177	4.6588	-4.2376
GSM2401315	F	0.9952	-0.0060	0.1813	0.0120	0.0308	0.5052	0.0214	164514	39173	599	139	0	0	0.0286	0.0150	nan	nan	0.0257	0.1792	-0.5242	0.1736
GSM2401316	M	0.9718	-0.0170	0.5619	0.1031	0.0665	0.5108	0.0179	164517	14050	0	41	0	0	-0.0000	-0.5000	nan	nan	0.1790	-5.1951	22.7311	-24.0689
GSM2401317	M	0.9851	-0.0135	0.3514	0.0766	0.0555	0.5020	0.0007	164516	22146	0	45	0	0	-0.0000	0.0390	nan	nan	0.0550	-1.6557	7.6744	-8.8366
GSM2401318	M	0.9786	-0.0805	0.3822	0.0141	0.0563	0.5035	0.0084	164519	30246	0	131	0	0	-0.0000	-0.6740	nan	nan	0.2460	-3.2289	12.8571	-12.2276
GSM2401319	M	0.9916	0.0435	0.2232	0.0462	0.0347	0.5006	-0.0007	164513	38001	0	169	0	0	-0.0000	-0.2290	nan	nan	0.3352	1.4641	-5.0335	3.8596
GSM2401320	M	0.9932	0.0330	0.1954	0.0389	0.0293	0.5044	0.0148	164513	35419	0	100	0	0	-0.0000	-0.2560	nan	nan	0.2151	1.2686	-4.8077	4.3445
GSM2401321	M	0.9935	0.0245	0.1861	0.0455	0.0289	0.5052	0.0143	164513	36490	0	114	0	0	-0.0000	-0.2610	nan	nan	0.1892	1.2416	-4.7409	4.1959
GSM2401322	F	0.9939	0.0210	0.1914	0.0380	0.0295	0.5025	0.0016	164516	42491	1077	193	0	0	0.0268	0.0560	nan	nan	0.1954	1.3156	-5.0171	4.5440
GSM2401323	F	0.9894	0.0615	0.2260	0.0496	0.0431	0.4999	0.0098	164474	43315	1074	120	0	0	0.0401	0.0790	nan	nan	0.0267	0.6426	-2.2818	2.1617
GSM2401324	F	0.9864	0.0100	0.3764	0.0075	0.0538	0.5067	0.0033	164517	33548	894	146	0	0	0.0536	0.0540	nan	nan	0.1398	1.8074	-6.7320	5.6908
GSM2401325	M	0.9932	0.0300	0.2245	0.0443	0.0360	0.5003	-0.0048	164516	37179	0	166	0	0	-0.0000	-0.2490	nan	nan	0.2881	1.9112	-7.2849	6.6275
GSM2401326	M	0.9872	0.0168	0.2575	0.0065	0.0460	0.5022	0.0044	164520	37383	0	153	0	0	-0.0000	-0.4130	nan	nan	0.0113	-0.6017	2.8694	-3.1694
GSM2401327	M	0.9932	0.0155	0.1374	0.0244	0.0302	0.5021	0.0097	164516	37451	0	174	0	0	-0.0000	-0.3430	nan	nan	0.0016	-0.0699	0.3639	-0.3558
GSM2401328	F	0.9934	0.0080	0.1457	0.0177	0.0289	0.5033	-0.0008	164518	35878	885	0	0	0	0.0257	0.0280	nan	nan	0.0158	0.2125	-0.7409	0.5946
GSM2539138	M	0.9913	0.0050	0.1528	0.0130	0.0375	0.5059	0.0045	164516	32824	0	188	0	0	-0.0000	-0.3260	nan	nan	0.0434	0.6760	-2.7809	2.7546
GSM2539139	F	0.9733	-0.0345	0.2723	0.0309	0.0634	0.5045	0.0062	164509	34274	964	160	0	0	0.0656	-0.0390	nan	nan	0.0970	-1.2149	4.3869	-3.7857
GSM2539140	F	0.9918	-0.0005	0.1683	0.0216	0.0385	0.4949	-0.0054	164518	38570	827	175	0	0	0.0351	0.0160	nan	nan	0.1576	1.1773	-4.6963	4.3815
GSM2539141	F	0.9843	-0.0085	0.1690	0.0156	0.0534	0.5055	-0.0048	164515	32650	955	186	0	0	0.0544	-0.0020	nan	nan	0.0391	-0.2821	0.8755	-0.5579
GSM2539142	F	0.9910	-0.0010	0.1479	0.0152	0.0392	0.4969	-0.0005	164517	36608	1027	149	0	0	0.0386	0.0130	nan	nan	0.0030	0.1886	-0.8192	0.8318
GSM2539143	M	0.9864	-0.0130	0.1655	0.0407	0.0514	0.5015	0.0103	164515	29623	0	186	0	0	-0.0000	-0.0080	nan	nan	0.0054	0.0675	-0.5557	0.7786
GSM2539144	M	0.9872	0.0022	0.1767	0.0405	0.0379	0.5025	-0.0002	164504	40787	0	190	0	0	-0.0000	-0.3430	nan	nan	0.0160	0.4964	-2.2034	2.3596
GSM2539145	M	0.9674	-0.0480	0.3083	0.0502	0.0712	0.4983	0.0020	164515	37468	0	187	0	0	-0.0000	-0.5050	nan	nan	0.1326	-1.5561	5.8132	-5.2070
GSM2539146	F	0.9940	-0.0060	0.1838	0.0181	0.0320	0.5077	0.0196	164516	34183	496	106	0	0	0.0294	-0.0050	nan	nan	0.3104	-1.5332	5.9133	-5.3519
GSM2539147	F	0.9865	0.0045	0.1925	0.0296	0.0459	0.5132	-0.0016	164519	30596	1151	127	0	0	0.0461	-0.0030	nan	nan	0.0240	-0.4260	1.6387	-1.4688
GSM2539148	F	0.9851	-0.0960	0.4811	0.0433	0.0518	0.4991	-0.0006	164515	34514	730	147	0	0	0.0534	-0.0590	nan	nan	0.5051	-5.0302	19.3509	-17.3778
GSM2539149	M	0.9958	0.0010	0.1429	0.0039	0.0272	0.4914	-0.0009	164518	34729	0	154	0	0	-0.0000	-0.3760	nan	nan	0.0621	-0.4019	1.4915	-1.2406
GSM2539150	M	0.9937	0.0025	0.2090	0.0153	0.0340	0.5051	0.0112	164518	34312	0	80	0	0	-0.0000	-0.4310	nan	nan	0.2672	-1.6243	6.3448	-5.7568
GSM2539151	F	0.9925	-0.0135	0.2523	0.0595	0.0355	0.5056	0.0125	164516	34790	636	99	0	0	0.0313	-0.0050	nan	nan	0.4050	-2.2891	8.8039	-7.8682
GSM2539152	M	0.9944	0.0030	0.1782	0.0105	0.0353	0.5031	0.0104	164515	32014	0	162	0	0	-0.0000	-0.3740	nan	nan	0.1351	-1.2596	5.2307	-5.2057
GSM2539153	F	0.9815	-0.0055	0.1648	0.0181	0.0550	0.5028	-0.0010	164515	36610	971	158	0	0	0.0567	-0.0030	nan	nan	0.0100	0.2307	-1.2091	1.4846
GSM2539154	M	0.9950	0.0050	0.1686	0.0103	0.0358	0.4998	0.0002	164518	36379	0	177	0	0	-0.0000	-0.3480	nan	nan	0.0445	0.6745	-2.8117	2.8176
GSM2539155	M	0.9960	0.0295	0.2134	0.0156	0.0407	0.4974	-0.0068	164515	45748	0	72	0	0	-0.0000	-0.3010	nan	nan	0.0236	0.4125	-1.5025	1.2768
GSM2539156	F	0.9962	0.0095	0.2003	0.0209	0.0383	0.5022	-0.0017	164518	41775	1074	119	0	0	0.0376	0.0220	nan	nan	0.0431	0.6194	-2.2769	1.9892
GSM2539157	F	0.9954	0.0070	0.2330	0.0129	0.0402	0.5018	0.0032	164517	44862	1069	127	0	0	0.0425	0.0280	nan	nan	0.0528	0.7819	-3.1480	2.9082
GSM2539164	F	0.9964	0.0008	0.2344	0.0114	0.0401	0.4979	0.0122	164510	42742	1143	180	0	0	0.0410	0.0210	nan	nan	0.0362	0.6318	-2.3675	2.0427
GSM2539165	M	0.9965	0.0160	0.2141	0.0209	0.0387	0.4962	-0.0136	164516	39978	0	140	0	0	-0.0000	-0.2930	nan	nan	0.0675	0.8544	-3.3182	3.0746
GSM2539166	M	0.9955	0.0225	0.2223	0.0234	0.0417	0.4893	-0.0040	164516	40140	0	186	0	0	-0.0000	-0.2800	nan	nan	0.0554	0.7869	-2.9707	2.6016
GSM2539167	M	0.9956	0.0080	0.2567	0.0065	0.0434	0.4996	0.0073	164518	44065	0	171	0	0	-0.0000	-0.4110	nan	nan	0.0352	-0.8460	3.4281	-3.2294
GSM2539168	M	0.9959	0.0160	0.2402	0.0045	0.0430	0.4872	0.0013	164519	37061	0	183	0	0	-0.0000	-0.3950	nan	nan	0.0224	-0.6320	2.7413	-2.7329
GSM2539169	M	0.9949	0.0175	0.2486	0.0100	0.0441	0.4983	-0.0039	164518	45837	0	185	0	0	-0.0000	-0.4040	nan	nan	0.1033	-1.1831	4.7028	-4.2207
GSM2539170	M	0.9957	0.0160	0.2171	0.0139	0.0435	0.5054	0.0087	164512	35202	0	143	0	0	-0.0000	-0.3130	nan	nan	0.0457	0.7306	-2.6474	2.2002
GSM2539171	M	0.9910	-0.0245	0.1907	0.0246	0.0450	0.5039	-0.0308	164517	37353	0	117	0	0	-0.0000	-0.4270	nan	nan	0.0350	-0.3875	1.3389	-1.1044
GSM2539172	F	0.9924	-0.0535	0.2208	0.0298	0.0426	0.5021	0.0026	164510	35867	538	161	0	0	0.0449	-0.0490	nan	nan	0.0339	-0.5903	1.9686	-1.6574
GSM2539173	F	0.9948	-0.0140	0.1587	0.0179	0.0358	0.5045	-0.0041	164517	38060	1004	146	0	0	0.0357	-0.0040	nan	nan	0.0180	0.4533	-2.0738	2.2337
GSM2539174	F	0.9931	-0.0070	0.1874	0.0137	0.0389	0.5097	0.0179	164518	35148	796	176	0	0	0.0377	-0.0110	nan	nan	0.1927	-1.2154	4.7617	-4.3560
GSM2539175	F	0.9943	-0.0170	0.1673	0.0093	0.0350	0.4957	0.0043	164516	38775	818	171	0	0	0.0332	-0.0150	nan	nan	0.0069	-0.0279	-0.1354	0.3531
GSM2539176	M	0.9873	0.0000	0.1828	0.0822	0.0368	0.4953	-0.0088	164488	48280	0	169	0	0	-0.0000	-0.3800	nan	nan	0.0096	-0.0037	-0.1937	0.4073
GSM2539177	F	0.9869	0.0040	0.2305	0.0135	0.0417	0.4969	-0.0071	164518	30480	909	136	0	0	0.0421	0.0020	nan	nan	0.0333	-0.5472	2.0568	-1.7327
GSM2539178	F	0.9843	-0.0382	0.2520	0.0848	0.0451	0.5038	0.0162	164491	50001	1175	167	0	0	0.0491	-0.0720	nan	nan	0.1777	-1.4786	5.3740	-4.6168
GSM2539179	M	0.9804	0.0010	0.1631	0.0164	0.0568	0.4990	0.0002	164510	36715	0	166	0	0	-0.0000	-0.3920	nan	nan	0.0906	-0.7199	2.7982	-2.4975
GSM2539180	M	0.9782	-0.0080	0.1820	0.0137	0.0604	0.5000	0.0025	164510	26869	0	76	0	0	-0.0000	-0.4390	nan	nan	0.1085	-0.9507	3.7094	-3.4148
GSM2539181	M	0.9793	-0.0115	0.2036	0.0368	0.0551	0.4989	0.0077	164516	37768	0	195	0	0	-0.0000	-0.4840	nan	nan	0.1636	-1.2700	4.9856	-4.5849
GSM2539182	M	0.9796	0.0005	0.1593	0.0115	0.0521	0.5034	0.0116	164512	42782	0	196	0	0	-0.0000	-0.3750	nan	nan	0.1162	-0.7820	2.9995	-2.6219
GSM2539183	F	0.9726	-0.0370	0.3065	0.0513	0.0596	0.5038	0.0098	164513	34084	524	0	0	0	0.0635	-0.0400	nan	nan	0.3951	-3.0524	12.0094	-10.9779
GSM2539184	M	0.9806	0.0088	0.1586	0.0257	0.0517	0.5006	0.0055	164513	39616	0	108	0	0	-0.0000	-0.3520	nan	nan	0.1076	-0.7472	2.9523	-2.6664
GSM2539185	F	0.9684	-0.0205	0.2190	0.0406	0.0688	0.5015	0.0170	164511	38006	948	181	0	0	0.0715	-0.0430	nan	nan	0.1819	-1.3855	5.2164	-4.7067
GSM2539186	M	0.9813	-0.0135	0.1615	0.0440	0.0537	0.5015	0.0048	164517	39857	0	164	0	0	-0.0000	-0.4270	nan	nan	0.0830	-0.7518	2.8819	-2.5995
GSM2539187	F	0.9780	-0.0085	0.1636	0.0170	0.0542	0.5007	-0.0009	164517	39456	1032	157	0	0	0.0549	-0.0030	nan	nan	0.1001	-0.8008	3.0912	-2.7196
GSM2539188	M	0.9921	0.0270	0.1377	0.0236	0.0330	0.5061	0.0081	164520	37441	0	177	0	0	-0.0000	-0.3400	nan	nan	0.0008	0.0199	0.0036	-0.0439
GSM2539189	M	0.9830	0.0105	0.2060	0.0163	0.0569	0.4964	0.0082	164515	35369	0	38	0	0	-0.0000	-0.4270	nan	nan	0.0581	-0.7294	2.8495	-2.5319
GSM2539190	F	0.9354	-0.1330	0.5565	0.0357	0.0790	0.4940	0.0107	164515	30034	802	175	0	0	0.0777	-0.1580	nan	nan	0.4974	-6.0664	23.3116	-21.2543
GSM2539191	M	0.9752	-0.0140	0.2413	0.0530	0.0626	0.4959	-0.0103	164508	35504	0	95	0	0	-0.0000	-0.5210	nan	nan	0.1899	-1.5349	5.8396	-5.1869
GSM2539192	F	0.9597	-0.0370	0.2576	0.0366	0.0660	0.5075	0.0097	164516	41063	806	154	0	0	0.0654	-0.0330	nan	nan	0.3532	-2.7042	10.8180	-10.3622
GSM2539193	F	0.9846	-0.0017	0.2123	0.0172	0.0512	0.5026	0.0095	164520	41495	962	139	0	0	0.0484	-0.0060	nan	nan	0.1579	-1.3790	5.6309	-5.3793
GSM2539194	M	0.9400	-0.0390	0.3723	0.0447	0.0719	0.5043	0.0102	164515	41063	0	165	0	0	-0.0000	-0.5405	nan	nan	0.4760	-4.1398	16.1278	-14.7215
GSM2539195	F	0.9738	-0.0927	0.4489	0.0346	0.0650	0.4980	0.0002	164514	36001	999	134	0	0	0.0676	-0.1000	nan	nan	0.3608	-4.2855	16.6386	-15.4438
GSM2539196	M	0.9692	-0.0307	0.2569	0.0300	0.0646	0.5085	0.0047	164512	35352	0	139	0	0	-0.0000	-0.5090	nan	nan	0.3650	-2.6746	10.6696	-10.0704
GSM2539197	F	0.9807	-0.0098	0.1840	0.0264	0.0515	0.5009	0.0043	164511	35708	1156	90	0	0	0.0509	-0.0050	nan	nan	0.2073	-1.3333	5.2671	-4.9191
GSM2539198	F	0.9694	-0.0465	0.3345	0.0446	0.0625	0.4932	-0.0112	164516	44265	1076	181	0	0	0.0573	-0.0620	nan	nan	0.2852	-2.7754	10.8545	-10.0994
GSM2539199	M	0.9748	-0.0305	0.2872	0.0296	0.0559	0.5016	0.0033	164515	33142	0	132	0	0	-0.0000	-0.5700	nan	nan	0.3405	-2.5589	9.9480	-9.1192
GSM2539200	M	0.9732	-0.0323	0.3277	0.0285	0.0674	0.5024	0.0041	164511	33504	0	0	0	0	-0.0000	-0.0580	nan	nan	0.2868	-2.4189	8.9396	-7.6519
GSM2539201	F	0.9579	-0.0605	0.3827	0.0283	0.0706	0.5021	0.0172	164513	22655	537	130	0	0	0.0705	-0.0540	nan	nan	0.4477	-4.0075	15.5475	-14.2858
GSM2539202	F	0.9331	-0.1560	0.4041	0.0160	0.0917	0.5044	0.0301	164509	19837	382	140	0	0	0.0912	-0.1320	nan	nan	0.2260	-3.1844	12.0554	-11.0777
GSM2539203	F	0.9847	-0.0115	0.1685	0.0198	0.0568	0.4933	-0.0063	164508	20827	712	148	0	0	0.0548	-0.0010	nan	nan	0.1004	-0.9406	3.6998	-3.3846
GSM2539204	M	0.9642	-0.0410	0.3215	0.0205	0.0693	0.5000	-0.0014	164514	18482	0	157	0	0	-0.0000	-0.6210	nan	nan	0.3431	-2.9515	11.5893	-10.6042
GSM2539205	M	0.9790	-0.0165	0.1961	0.0084	0.0578	0.4980	0.0066	164517	22075	0	72	0	0	-0.0000	-0.0030	nan	nan	0.0964	-1.0712	4.1828	-3.8427
GSM2539206	F	0.9789	-0.0097	0.1788	0.0163	0.0557	0.4999	0.0165	164516	32598	901	112	0	0	0.0562	-0.0050	nan	nan	0.0589	-0.7415	2.9363	-2.7508
GSM2539207	M	0.9569	-0.0532	0.4146	0.0303	0.0760	0.5005	0.0106	164511	29321	0	78	0	0	-0.0000	-0.0650	nan	nan	0.2120	-2.9171	11.1185	-10.0496
GSM2539208	F	0.9284	-0.2820	0.5441	0.0280	0.0800	0.4963	-0.0147	164506	30356	530	138	0	0	0.0750	-0.2270	nan	nan	0.3432	-5.1815	19.6334	-18.0210
GSM2539209	M	0.9752	-0.0197	0.2442	0.0340	0.0649	0.5056	0.0119	164494	27719	0	159	0	0	-0.0000	-0.5200	nan	nan	0.2311	-1.6111	6.1274	-5.3401
GSM2539210	F	0.9802	-0.0105	0.1761	0.0178	0.0547	0.4994	0.0003	164515	32620	821	162	0	0	0.0547	-0.0020	nan	nan	0.1573	-1.1924	4.7870	-4.5490
GSM2539211	M	0.9845	0.0030	0.1581	0.0148	0.0528	0.4974	-0.0046	164472	32837	0	152	0	0	-0.0000	-0.3640	nan	nan	0.0083	0.2101	-1.0694	1.3460
GSM2539212	F	0.9796	-0.0060	0.1509	0.0196	0.0554	0.5108	0.0128	164508	39076	916	166	0	0	0.0544	0.0010	nan	nan	0.0237	-0.5024	2.1308	-2.2476
GSM2539213	M	0.9781	-0.0125	0.1807	0.0154	0.0556	0.5072	0.0129	164519	39301	0	168	0	0	-0.0000	-0.3710	nan	nan	0.0962	-0.8939	3.4993	-3.2502
