"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","description.1","data_processing","platform_id","contact_name","contact_email","contact_laboratory","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","breed:ch1","origin:ch1","tissue:ch1"
"GSM2539207","IRTR_27175","GSM2539207","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Irish Terrier_whole blood","Canis lupus familiaris","origin: North America","breed: Irish Terrier","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539207/suppl/GSM2539207_9270665022_R06C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539207/suppl/GSM2539207_9270665022_R06C01_Red.idat.gz","173662","Irish Terrier","North America","whole blood"
"GSM2539208","IRTR_27176","GSM2539208","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Irish Terrier_whole blood","Canis lupus familiaris","origin: North America","breed: Irish Terrier","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539208/suppl/GSM2539208_9270665013_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539208/suppl/GSM2539208_9270665013_R05C01_Red.idat.gz","173662","Irish Terrier","North America","whole blood"
"GSM2539209","FIEL_27191","GSM2539209","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Field Spaniel_whole blood","Canis lupus familiaris","origin: North America","breed: Field Spaniel","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539209/suppl/GSM2539209_9270665028_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539209/suppl/GSM2539209_9270665028_R01C02_Red.idat.gz","173662","Field Spaniel","North America","whole blood"
"GSM2539210","FIEL_27194","GSM2539210","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Field Spaniel_whole blood","Canis lupus familiaris","origin: North America","breed: Field Spaniel","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539210/suppl/GSM2539210_9374872029_R05C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539210/suppl/GSM2539210_9374872029_R05C01_Red.idat.gz","173662","Field Spaniel","North America","whole blood"
"GSM2539211","CCRT_27282","GSM2539211","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Curly Coated Retriever_whole blood","Canis lupus familiaris","origin: North America","breed: Curly Coated Retriever","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539211/suppl/GSM2539211_9255905117_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539211/suppl/GSM2539211_9255905117_R02C01_Red.idat.gz","173662","Curly Coated Retriever","North America","whole blood"
"GSM2539212","LMUN_27292","GSM2539212","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Large Munsterlander_whole blood","Canis lupus familiaris","origin: North America","breed: Large Munsterlander","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539212/suppl/GSM2539212_9270665013_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539212/suppl/GSM2539212_9270665013_R01C02_Red.idat.gz","173662","Large Munsterlander","North America","whole blood"
"GSM2539213","LMUN_27295","GSM2539213","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Large Munsterlander_whole blood","Canis lupus familiaris","origin: North America","breed: Large Munsterlander","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539213/suppl/GSM2539213_9270665016_R03C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539213/suppl/GSM2539213_9270665016_R03C01_Red.idat.gz","173662","Large Munsterlander","North America","whole blood"
"GSM2539214","LMUN_27296","GSM2539214","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Large Munsterlander_whole blood","Canis lupus familiaris","origin: North America","breed: Large Munsterlander","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539214/suppl/GSM2539214_9270665016_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539214/suppl/GSM2539214_9270665016_R05C02_Red.idat.gz","173662","Large Munsterlander","North America","whole blood"
"GSM2539215","CCRT_27336","GSM2539215","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Curly Coated Retriever_whole blood","Canis lupus familiaris","origin: North America","breed: Curly Coated Retriever","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539215/suppl/GSM2539215_9255905046_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539215/suppl/GSM2539215_9255905046_R02C02_Red.idat.gz","173662","Curly Coated Retriever","North America","whole blood"
"GSM2539216","DALM_27381","GSM2539216","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Dalmatian_whole blood","Canis lupus familiaris","origin: North America","breed: Dalmatian","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539216/suppl/GSM2539216_9255905117_R06C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539216/suppl/GSM2539216_9255905117_R06C02_Red.idat.gz","173662","Dalmatian","North America","whole blood"
"GSM2539217","PULI_27429","GSM2539217","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Puli_whole blood","Canis lupus familiaris","origin: North America","breed: Puli","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539217/suppl/GSM2539217_9270664009_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539217/suppl/GSM2539217_9270664009_R02C02_Red.idat.gz","173662","Puli","North America","whole blood"
"GSM2539218","KEES_27433","GSM2539218","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Keeshond_whole blood","Canis lupus familiaris","origin: North America","breed: Keeshond","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","MPR_matrix.txt","MPR_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539218/suppl/GSM2539218_9270665022_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539218/suppl/GSM2539218_9270665022_R04C02_Red.idat.gz","173662","Keeshond","North America","whole blood"
