mocha_sample_id	batch_id	green_idat	red_idat	other_id	study	broad_id_number		Comstock id	sample_type	breed	sex	health_status	Cancer	Cancer_2	Age	Age in DB	Age at death	date_of_birth	date_of_death	date_in_database	Total_mcas	Collected_healthy	size	pop
GOLDEN_BI_26270_BREEN_26270	A	6331273004_R04C01_Grn.idat	6331273004_R04C01_Red.idat.gz			26270			DNA	Golden Retriever	Unknown	OSA	Y	Y	Unknown	Unknown	Unknown	Unknown	Unknown	5/19/2008	0	U	0	834
GOLDEN_BI_26271_BREEN_26271	A	6331273004_R06C02_Grn.idat	6331273004_R06C02_Red.idat.gz			26271			DNA	Golden Retriever	Unknown	OSA	Y	Y	Unknown	Unknown	Unknown	Unknown	Unknown	5/19/2008	0	U	0	834
GOLDEN_BI_26272_BREEN_26272	A	6331337012_R03C01_Grn.idat	6331337012_R03C01_Red.idat.gz			26272			DNA	Golden Retriever	Unknown	OSA	Y	Y	Unknown	Unknown	Unknown	Unknown	Unknown	5/19/2008	0	U	0	834
GOLDEN_BI_26273_BREEN_26273	A	6331273001_R02C02_Grn.idat	6331273001_R02C02_Red.idat.gz			26273			DNA	Golden Retriever	Unknown	OSA	Y	Y	Unknown	Unknown	Unknown	Unknown	Unknown	5/19/2008	0	U	0	834
BI_28366_V-BI_28366-P1-F02	A	5532701003_R02C02_Grn.idat	5532701003_R02C02_Red.idat.gz	BI_28366		28366			Blood	Golden Retriever	Female	OSA	Y	Y	8.28	8.28	10.41	6/17/2000	11/10/2010	9/25/2008	0	U	0	834
GOLDEN_BI_28680_BREEN_28680	A	6331273010_R04C01_Grn.idat	6331273010_R04C01_Red.idat.gz			28680			Blood	Golden Retriever	Female	OSA	Y	Y	0.9	0.9	0.9	11/7/2007	10/2/2008	10/2/2008	0	U	0	834
GOLDEN_BI_33996_BREEN_33996	A	6331337004_R02C02_Grn.idat	6331337004_R02C02_Red.idat.gz			33996			Blood	Golden Retriever	Female	OSA	Y	Y	8.24	8.24	Unknown	1/1/2001	Unknown	3/27/2009	0	U	0	834
GOLDEN_BI_73780_JOHNSON_44643	A	6331337001_R01C01_Grn.idat	6331337001_R01C01_Red.idat.gz			73780			DNA	Golden Retriever	Female	OSA	Y	Y	14.54	14.54	Unknown	1/7/1996	Unknown	7/19/2010	0	U	0	834
GOLDEN_BI_73781_JOHNSON_46843	A	6331337001_R03C02_Grn.idat	6331337001_R03C02_Red.idat.gz			73781			DNA	Golden Retriever	Male	OSA	Y	Y	13.16	13.16	Unknown	5/23/1997	Unknown	7/19/2010	0	U	0	834
GOLDEN_BI_95751_BREEN_95751	A	6331337003_R05C01_Grn.idat	6331337003_R05C01_Red.idat.gz			95751			Blood	Golden Retriever	Female	OSA	Y	Y	4.96	4.96	Unknown	2/8/2006	Unknown	1/25/2011	0	U	0	834
GREY_BI_532_COMSTOCK_532	A	4959243077_R01C01_Grn.idat	4959243077_R01C01_Red.idat.gz			532		532	Blood	Greyhound	Female	OSA	Y	Y	11.05	11.05	Unknown	3/1/1995	Unknown	3/17/2006	0	U	0	834
GREY_BI_533_COMSTOCK_533	A	4959243077_R02C01_Grn.idat	4959243077_R02C01_Red.idat.gz			533		533	Blood	Greyhound	Female	OSA	Y	Y	Unknown	Unknown	Unknown	Unknown	Unknown	3/17/2006	0	U	0	834
GREY_BI_534_COMSTOCK_534	A	4959243077_R03C01_Grn.idat	4959243077_R03C01_Red.idat.gz			534		534	Blood	Greyhound	Male	OSA	Y	Y	6.21	6.21	Unknown	1/1/2000	Unknown	3/17/2006	0	U	0	834
GREY_BI_2871_BROAD_2871	A	4959243120_R01C01_Grn.idat	4959243120_R01C01_Red.idat.gz			2871			Blood	Greyhound	Male	OSA	Y	Y	9.53	9.53	Unknown	5/1/1996	1/1/2006	11/8/2005	0	U	0	834
GREY_BI_2933_BROAD_2933	A	4959243162_R06C01_Grn.idat	4959243162_R06C01_Red.idat.gz	GREY_BI_2933_BROAD_2933		2933			Blood	Greyhound	Male	OSA	Y	Y	8.88	8.88	Unknown	1/1/1997	Unknown	11/16/2005	0	U	0	834
GREY_BI_3198_BROAD_3198	A	4959243120_R01C02_Grn.idat	4959243120_R01C02_Red.idat.gz			3198			Blood	Greyhound	Male	OSA	Y	Y	9.94	9.94	Unknown	1/1/1996	Unknown	12/6/2005	0	U	0	834
GREY_BI_3488_BROAD_3488	A	4995631016_R01C01_Grn.idat	4995631016_R01C01_Red.idat.gz			3488			Blood	Greyhound	Female	OSA	Y	Y	9.94	9.94	Unknown	1/1/1996	1/1/2007	12/6/2005	0	U	0	834
GREY_BI_3594_BROAD_3594	A	4959243077_R03C02_Grn.idat	4959243077_R03C02_Red.idat.gz			3594			Blood	Greyhound	Male	OSA	Y	Y	8.96	8.96	Unknown	12/21/1996	Unknown	12/6/2005	0	U	0	834
GREY_BI_3598_BROAD_3598	A	4959243104_R01C01_Grn.idat	4959243104_R01C01_Red.idat.gz	GREY_BI_3598_BROAD_3598		3598			Blood	Greyhound	Male	OSA	Y	Y	14.41	14.41	Unknown	1/1/1996	4/1/2006	5/26/2010	0	U	0	834
GREY_BI_3602_BROAD_3602	A	4959243188_R02C01_Grn.idat	4959243188_R02C01_Red.idat.gz	GREY_BI_3602_BROAD_3602		3602			Blood	Greyhound	Male	OSA	Y	Y	9.69	9.69	Unknown	4/1/1996	Unknown	12/6/2005	0	U	0	834
GREY_BI_3749_BROAD_3749	A	4959243120_R02C01_Grn.idat	4959243120_R02C01_Red.idat.gz	GREY_BI_3749_BROAD_3749		3749			Blood	Greyhound	Unknown	OSA	Y	Y	7.69	7.69	Unknown	4/1/1998	Unknown	12/6/2005	0	U	0	834
GREY_BI_3761_BROAD_3761	A	4959243120_R02C02_Grn.idat	4959243120_R02C02_Red.idat.gz	GREY_BI_3761_BROAD_3761		3761			Blood	Greyhound	Unknown	OSA	Y	Y	10.85	10.85	Unknown	2/1/1995	Unknown	12/6/2005	0	U	0	834
GREY_BI_3967_BROAD_3967	A	4959243181_R06C02_Grn.idat	4959243181_R06C02_Red.idat.gz	GREY_BI_3967_BROAD_3967		3967			Blood	Greyhound	Unknown	OSA	Y	Y	Unknown	Unknown	Unknown	Unknown	Unknown	12/6/2005	0	U	0	834
GREY_BI_3986_BROAD_3986	A	4995631016_R02C02_Grn.idat	4995631016_R02C02_Red.idat.gz	GREY_BI_3986_BROAD_3986		3986			Blood	Greyhound	Male	OSA	Y	Y	13.94	13.94	Unknown	1/1/1992	Unknown	12/6/2005	0	U	0	834
GREY_BI_4973_BROAD_4973	A	4959243124_R02C01_Grn.idat	4959243124_R02C01_Red.idat.gz	GREY_BI_4973_BROAD_4973		4973			Blood	Greyhound	Female	OSA	Y	Y	7.3	7.3	Unknown	1/1/1999	Unknown	4/20/2006	0	U	0	834
GREY_BI_5234_BROAD_5234	A	4959243124_R02C02_Grn.idat	4959243124_R02C02_Red.idat.gz	GREY_BI_5234_BROAD_5234		5234			Blood	Greyhound	Male	OSA	Y	Y	12.36	12.36	Unknown	1/1/1994	Unknown	5/11/2006	0	U	0	834
GREY_BI_5935_BROAD_5935	A	4959243104_R02C02_Grn.idat	4959243104_R02C02_Red.idat.gz	GREY_BI_5935_BROAD_5935		5935			Blood	Greyhound	Male	OSA	Y	Y	8.54	8.54	Unknown	12/1/1997	Unknown	6/13/2006	0	U	0	834
GREY_BI_6166_BROAD_6166	A	4959243120_R03C01_Grn.idat	4959243120_R03C01_Red.idat.gz	GREY_BI_6166_BROAD_6166		6166			Blood	Greyhound	Female	OSA	Y	Y	10.31	10.31	Unknown	3/1/1996	Unknown	6/20/2006	0	U	0	834
GREY_BI_6207_BROAD_6207	A	4959243120_R04C01_Grn.idat	4959243120_R04C01_Red.idat.gz	GREY_BI_6207_BROAD_6207		6207			DNA	Greyhound	Male	OSA	Y	Y	12.48	12.48	Unknown	1/1/1994	Unknown	6/21/2006	0	Y	0	834
GREY_BI_6208_BROAD_6208	A	4959243120_R04C02_Grn.idat	4959243120_R04C02_Red.idat.gz	GREY_BI_6208_BROAD_6208		6208			DNA	Greyhound	Male	OSA	Y	Y	9.47	9.47	Unknown	1/1/1997	Unknown	6/21/2006	0	U	0	834
GREY_BI_6209_BROAD_6209	A	4995631016_R04C01_Grn.idat	4995631016_R04C01_Red.idat.gz	GREY_BI_6209_BROAD_6209		6209			DNA	Greyhound	Male	OSA	Y	Y	13.48	13.48	Unknown	1/1/1993	Unknown	6/21/2006	0	U	0	834
GREY_BI_6214_BROAD_6214	A	4995631016_R04C02_Grn.idat	4995631016_R04C02_Red.idat.gz	GREY_BI_6214_BROAD_6214		6214			DNA	Greyhound	Male	OSA	Y	Y	Unknown	Unknown	Unknown	Unknown	Unknown	6/21/2006	0	U	0	834
GREY_BI_6222_BROAD_6222	A	4959243104_R04C01_Grn.idat	4959243104_R04C01_Red.idat.gz	GREY_BI_6222_BROAD_6222		6222			DNA	Greyhound	Male	OSA	Y	Y	10.48	10.48	Unknown	1/1/1996	Unknown	6/21/2006	0	U	0	834
GREY_BI_6555_BROAD_6555	A	4959243124_R05C01_Grn.idat	4959243124_R05C01_Red.idat.gz	GREY_BI_6555_BROAD_6555		6555			Blood	Greyhound	Male	OSA	Y	Y	13.53	13.53	Unknown	1/1/1993	Unknown	7/11/2006	0	U	0	834
GREY_BI_9460_BROAD_9460	A	4959243108_R01C01_Grn.idat	4959243108_R01C01_Red.idat.gz	GREY_BI_9460_BROAD_9460		9460			Blood	Greyhound	Female	OSA	Y	Y	11.34	11.34	Unknown	6/21/1995	Unknown	10/19/2006	0	U	0	834
GREY_BI_9643_BROAD_9643	A	4959243108_R01C02_Grn.idat	4959243108_R01C02_Red.idat.gz	GREY_BI_9643_BROAD_9643		9643			Blood	Greyhound	Male	OSA	Y	Y	9.83	9.83	Unknown	1/1/1997	0007-06-11	10/30/2006	0	U	0	834
GREY_BI_11392_BROAD_11392	A	4959243108_R02C01_Grn.idat	4959243108_R02C01_Red.idat.gz	GREY_BI_11392_BROAD_11392		11392			Blood	Greyhound	Male	OSA	Y	Y	14.07	14.07	Unknown	1/1/1993	Unknown	1/22/2007	0	U	0	834
GREY_BI_14236_BROAD_14236	A	4959243160_R01C02_Grn.idat	4959243160_R01C02_Red.idat.gz	GREY_BI_14236_BROAD_14236		14236			Blood	Greyhound	Male	OSA	Y	Y	13.41	13.41	Unknown	1/1/1994	Unknown	5/29/2007	0	U	0	834
GREY_BI_16282_BROAD_16282	A	4959243108_R03C02_Grn.idat	4959243108_R03C02_Red.idat.gz	GREY_BI_16282_BROAD_16282		16282			Blood	Greyhound	Male	OSA	Y	Y	10.66	10.66	Unknown	12/4/1996	Unknown	7/31/2007	0	U	0	834
GREY_BI_25031_BROAD_25031	A	4959243116_R03C02_Grn.idat	4959243116_R03C02_Red.idat.gz	GREY_BI_25031_BROAD_25031		25031			Blood	Greyhound	Female	OSA	Y	Y	8.95	8.95	Unknown	6/11/1999	Unknown	5/20/2008	0	U	0	834
GREY_BI_26436_BROAD_26436	A	4959243077_R02C02_Grn.idat	4959243077_R02C02_Red.idat.gz			26436			Blood	Greyhound	Male	OSA	Y	Y	6.52	6.52	Unknown	1/9/2002	Unknown	7/17/2008	0	U	0	834
GREY_BI_26458_BROAD_26458	A	4959243037_R03C02_Grn.idat	4959243037_R03C02_Red.idat.gz	GREY_BI_26458_BROAD_26458		26458			Blood	Greyhound	Male	OSA	Y	Y	8.95	8.95	Unknown	8/11/1999	12/21/2008	7/21/2008	0	U	0	834
GREY_BI_27090_BROAD_27090	A	4959243177_R06C02_Grn.idat	4959243177_R06C02_Red.idat.gz	GREY_BI_27090_BROAD_27090		27090			Blood	Greyhound	Female	OSA	Y	Y	8.45	8.45	Unknown	3/23/2000	Unknown	9/2/2008	0	U	0	834
GREY_BI_27441_BROAD_27441	A	4959243115_R03C02_Grn.idat	4959243115_R03C02_Red.idat.gz	GREY_BI_27441_BROAD_27441		27441			Blood	Greyhound	Female	OSA	Y	Y	11.71	11.71	Unknown	1/1/1997	8/9/2013	9/15/2008	0	U	0	834
GREY_BI_29147_BROAD_29147	A	4959243160_R06C02_Grn.idat	4959243160_R06C02_Red.idat.gz	GREY_BI_29147_BROAD_29147		29147			Blood	Greyhound	Female	OSA	Y	Y	8.66	8.66	Unknown	3/6/2000	Unknown	10/31/2008	0	U	0	834
GREY_BI_29672_BROAD_29672	A	4959243077_R04C01_Grn.idat	4959243077_R04C01_Red.idat.gz			29672			Blood	Greyhound	Female	OSA	Y	Y	9.26	9.26	Unknown	8/13/1999	Unknown	11/13/2008	0	U	0	834
GREY_BI_29688_BROAD_29688	A	4959243112_R06C02_Grn.idat	4959243112_R06C02_Red.idat.gz	GREY_BI_29688_BROAD_29688		29688			Blood	Greyhound	Female	OSA	Y	Y	8.9	8.9	Unknown	12/23/1999	Unknown	11/13/2008	0	U	0	834
GREY_BI_30126_BROAD_30126	A	4959243181_R06C01_Grn.idat	4959243181_R06C01_Red.idat.gz	GREY_BI_30126_BROAD_30126		30126			Blood	Greyhound	Female	OSA	Y	Y	11.35	11.35	Unknown	8/2/1997	Unknown	12/3/2008	0	U	0	834
BI_32771	A	4995631031_R01C02_Grn.idat	4995631031_R01C02_Red.idat.gz	BI_32771		32771			Blood	Greyhound	Male	OSA	Y	Y	Unknown	Unknown	Unknown	Unknown	Unknown	2/21/2009	0	U	0	834
GREY_BI_33638_BROAD_33638	A	4959243154_R05C01_Grn.idat	4959243154_R05C01_Red.idat.gz	GREY_BI_33638_BROAD_33638		33638			Blood	Greyhound	Female	OSA	Y	Y	10.79	10.79	Unknown	6/2/1998	Unknown	3/16/2009	0	U	0	834
GREY_BI_33639_BROAD_33639	A	4959243162_R06C02_Grn.idat	4959243162_R06C02_Red.idat.gz	GREY_BI_33639_BROAD_33639		33639			Blood	Greyhound	Male	OSA	Y	Y	8.05	8.05	Unknown	2/26/2001	Unknown	3/16/2009	0	U	0	834
GREY_BI_34515_BROAD_34515	A	4959243177_R04C02_Grn.idat	4959243177_R04C02_Red.idat.gz	GREY_BI_34515_BROAD_34515		34515			Blood	Greyhound	Female	OSA	Y	Y	16.32	16.32	Unknown	1/1/1993	Unknown	4/24/2009	0	U	0	834
GREY_BI_34710_BROAD_34710	A	4959243188_R06C02_Grn.idat	4959243188_R06C02_Red.idat.gz	GREY_BI_34710_BROAD_34710		34710			Blood	Greyhound	Female	OSA	Y	Y	Unknown	Unknown	Unknown	1/1/2003	Unknown	Unknown	0	U	0	834
GREY_BI_35065_BROAD_35065	A	4959243177_R05C01_Grn.idat	4959243177_R05C01_Red.idat.gz	GREY_BI_35065_BROAD_35065		35065			Blood	Greyhound	Female	OSA	Y	Y	11.03	11.03	Unknown	4/30/1998	Unknown	5/8/2009	0	U	0	834
GREY_BI_36522_BROAD_36522	A	4959243112_R05C02_Grn.idat	4959243112_R05C02_Red.idat.gz	GREY_BI_36522_BROAD_36522		36522			Blood	Greyhound	Male	OSA	Y	Y	11.69	11.69	Unknown	10/11/1997	Unknown	6/17/2009	0	U	0	834
GREY_BI_36610_BROAD_36610	A	4959243112_R05C01_Grn.idat	4959243112_R05C01_Red.idat.gz	GREY_BI_36610_BROAD_36610		36610			Blood	Greyhound	Male	OSA	Y	Y	10.99	10.99	Unknown	7/2/1998	Unknown	6/26/2009	0	U	0	834
GREY_BI_38287_BROAD_38287	A	4959243162_R05C02_Grn.idat	4959243162_R05C02_Red.idat.gz	GREY_BI_38287_BROAD_38287		38287			Blood	Greyhound	Male	OSA	Y	Y	9.72	9.72	Unknown	11/24/1999	Unknown	8/10/2009	0	U	0	834
BI_39023	A	4995631031_R04C02_Grn.idat	4995631031_R04C02_Red.idat.gz	BI_39023		39023			Blood	Greyhound	Female	OSA	Y	Y	8.01	8.01	Unknown	8/14/2001	Unknown	8/17/2009	0	U	0	834
GREY_BI_39581_BROAD_39581	A	4959243162_R04C02_Grn.idat	4959243162_R04C02_Red.idat.gz	GREY_BI_39581_BROAD_39581		39581			Blood	Greyhound	Female	OSA	Y	Y	10.19	10.19	Unknown	6/26/1999	7/15/2010	9/1/2009	0	U	0	834
GREY_BI_40952_BROAD_40952	A	4959243160_R04C02_Grn.idat	4959243160_R04C02_Red.idat.gz	GREY_BI_40952_BROAD_40952		40952			Blood	Greyhound	Male	OSA	Y	Y	10.05	10.05	Unknown	9/30/1999	Unknown	10/16/2009	0	U	0	834
GREY_BI_41173_BROAD_41173	A	4959243162_R05C01_Grn.idat	4959243162_R05C01_Red.idat.gz	GREY_BI_41173_BROAD_41173		41173			Blood	Greyhound	Female	OSA	Y	Y	12.78	12.78	Unknown	1/1/1997	Unknown	10/9/2009	0	U	0	834
GREY_BI_41632_BROAD_41632	A	4959243154_R05C02_Grn.idat	4959243154_R05C02_Red.idat.gz	GREY_BI_41632_BROAD_41632		41632			Blood	Greyhound	Female	OSA	Y	Y	6.79	6.79	Unknown	1/1/2003	Unknown	10/16/2009	0	U	0	834
GREY_BI_29932_BROAD_29932	A	4959243108_R03C01_Grn.idat	4959243108_R03C01_Red.idat.gz	GREY_BI_29932_BROAD_29932		"29147, 29932"	29932		Blood	Greyhound	Female	OSA	Y	Y	8.66	8.66	Unknown	3/6/2000	Unknown	10/31/2008	0	U	0	834
IWH_BI_2851_BROAD_2851	A	5511344018_R04C02_Grn.idat	5511344018_R04C02_Red.idat.gz			2851			Blood	Irish Wolfhound	Female	OSA	Y	Y	3.8	3.8	Unknown	1/20/2002	Unknown	11/8/2005	0	U	0	834
IWH_BI_29535_BROAD_29535	A	5511344019_R02C01_Grn.idat	5511344019_R02C01_Red.idat.gz			29535			Blood	Irish Wolfhound	Female	OSA	Y	Y	5.4	5.4	Unknown	6/4/2003	6/11/2008	10/26/2008	0	U	0	834
164385	A	8995161004_R06C01_Grn.idat	8995161004_R06C01_Red.idat.gz	164385		164385			Blood	Irish Wolfhound	Female	OSA	Y	Y	7.55	7.55	Unknown	6/26/2004	2/3/2012	1/10/2012	0	U	0	834
232232	A	8995161004_R05C01_Grn.idat	8995161004_R05C01_Red.idat.gz	232232		232232			Blood	Irish Wolfhound	Female	OSA	Y	Y	6.11	6.11	Unknown	7/8/2006	Unknown	8/15/2012	0	U	0	834
247210	A	8995161002_R05C01_Grn.idat	8995161002_R05C01_Red.idat.gz	247210		247210			Blood	Irish Wolfhound	Female	OSA	Y	Y	5.74	5.74	Unknown	1/1/2007	Unknown	9/27/2012	0	U	0	834
252274	A	8995161002_R06C01_Grn.idat	8995161002_R06C01_Red.idat.gz	252274		252274			Blood	Irish Wolfhound	Male	OSA	Y	Y	7.62	7.62	Unknown	2/25/2005	Unknown	10/8/2012	0	U	0	834
BI_197807_Leonberger	A	9482877048_R06C01_Grn.idat	9482877048_R06C01_Red.idat.gz			197807			Blood	Leonberger	Female	OSA	Y	Y	9.25	9.25	Unknown	3/23/2003	Unknown	6/21/2012	0	U	0	834
3337	A	9388954040_R02C01_Grn.idat	9388954040_R02C01_Red.idat.gz	3337		3337			Blood	Leonberger	Female	OSA	Y	Y	3.93	3.93	Unknown	1/1/2002	Unknown	12/6/2005	0	U	0	834
BI_3442_Leonberger	A	9482877035_R04C02_Grn.idat	9482877035_R04C02_Red.idat.gz			3442			Blood	Leonberger	Female	OSA	Y	Y	10.79	10.79	Unknown	7/27/1998	Unknown	5/8/2009	0	U	0	834
BI_3444_Leonberger	A	9482877048_R04C01_Grn.idat	9482877048_R04C01_Red.idat.gz			3444			Blood	Leonberger	Male	OSA	Y	Y	10.7	10.7	Unknown	8/28/1998	Unknown	5/8/2009	0	U	0	834
BI_3445_Leonberger	A	9482877048_R03C01_Grn.idat	9482877048_R03C01_Red.idat.gz			3445			Blood	Leonberger	Male	OSA	Y	Y	9.05	9.05	Unknown	4/23/2000	Unknown	5/8/2009	0	U	0	834
5894	A	9388954010_R02C02_Grn.idat	9388954010_R02C02_Red.idat.gz	5894		5894			Blood	Leonberger	Female	OSA	Y	Y	9.44	9.44	Unknown	1/1/1997	1/1/2007	6/7/2006	0	U	0	834
BI_21375_Leonberger	A	9482877035_R05C02_Grn.idat	9482877035_R05C02_Red.idat.gz			21375			Blood	Leonberger	Female	OSA	Y	Y	10.05	10.05	Unknown	1/1/1998	Unknown	1/16/2008	0	U	0	834
BI_197941_Leonberger	A	9482877035_R06C02_Grn.idat	9482877035_R06C02_Red.idat.gz			197941			Blood	Leonberger	Male	OSA	Y	Y	8.63	8.63	Unknown	10/11/2003	Unknown	5/25/2012	0	U	0	834
BI_201778_Leonberger	A	9482877048_R05C01_Grn.idat	9482877048_R05C01_Red.idat.gz			201778			Blood	Leonberger	Male	OSA	Y	Y	4.32	4.32	Unknown	2/6/2008	Unknown	5/30/2012	0	U	0	834
LB060_Leonberger	A	9482877024_R03C01_Grn.idat	9482877024_R03C01_Red.idat.gz			LB060	#N/A		Blood	Leonberger	Male	OSA	Y	Y	9.5	9.5	Unknown	5/31/2004			0	U	0	834
BI_453_V-BI_453-P2-G03	A	5511344028_R03C01_Grn.idat	5511344028_R03C01_Red.idat.gz	BI_453		0	Comstock_453	453	Blood	Rottweiler	Male	OSA	Y	Y	10.1	10.1	Unknown	8/29/1995	Unknown	10/3/2005	0	U	0	834
BI_469_V-BI_469-P2-G05	A	5511344028_R05C01_Grn.idat	5511344028_R05C01_Red.idat.gz	BI_469		0	Comstock_469	469	Blood	Rottweiler	Male	OSA	Y	Y	7.5	7.5	Unknown	5/15/1998	Unknown	11/11/2005	0	U	0	834
BI_478_V-BI_478-P2-G06	A	5511344028_R06C01_Grn.idat	5511344028_R06C01_Red.idat.gz	BI_478		0	Comstock_478	478	Blood	Rottweiler	Female	OSA	Y	Y	8.2	8.2	Unknown	9/17/1997	Unknown	11/28/2005	0	U	0	834
BI_514_V-BI_514-P2-G08	A	5532701060_R02C01_Grn.idat	5532701060_R02C01_Red.idat.gz	BI_514		0	Comstock_514	514	Blood	Rottweiler	Female	OSA	Y	Y	9.82	9.82	Unknown	4/18/1996	Unknown	2/8/2006	0	U	0	834
BI_543_V-BI_543-P2-G10	A	5532701060_R04C01_Grn.idat	5532701060_R04C01_Red.idat.gz	BI_543		0	Comstock_543	543	Blood	Rottweiler	Male	OSA	Y	Y	9.02	9.02	Unknown	4/5/1997	Unknown	4/12/2006	0	U	0	834
BI_724_V-BI_724-P2-H08	A	5532701060_R02C02_Grn.idat	5532701060_R02C02_Red.idat.gz	BI_724		0	Comstock_724	724	Blood	Rottweiler	Female	OSA	Y	Y	10.62	10.62	Unknown	10/17/1996	Unknown	5/31/2007	0	U	0	834
BI_737_V-BI_737-P2-C12	A	5532701044_R06C01_Grn.idat	5532701044_R06C01_Red.idat.gz	BI_737		0	Comstock_737	737	Blood	Rottweiler	Male	OSA	Y	Y	8.58	8.58	Unknown	12/16/1998	Unknown	7/12/2007	0	U	0	834
BI_737_V-BI_737-P3-A04	A	5494855007_R04C01_Grn.idat	5494855007_R04C01_Red.idat.gz	BI_737		0	Comstock_737	737	Blood	Rottweiler	Male	OSA	Y	Y	8.58	8.58	Unknown	12/16/1998	Unknown	7/12/2007	0	U	0	834
BI_739_V-BI_739-P2-C11	A	5532701044_R05C01_Grn.idat	5532701044_R05C01_Red.idat.gz	BI_739		0	Comstock_739	739	Blood	Rottweiler	Male	OSA	Y	Y	7.4	7.4	Unknown	3/8/2000	Unknown	8/1/2007	0	U	0	834
BI_739_V-BI_739-P2-E01	A	5532701026_R01C01_Grn.idat	5532701026_R01C01_Red.idat.gz	BI_739		0	Comstock_739	739	Blood	Rottweiler	Male	OSA	Y	Y	7.4	7.4	Unknown	3/8/2000	Unknown	8/1/2007	0	U	0	834
BI_755_V-BI_755-P3-A05	A	5494855007_R05C01_Grn.idat	5494855007_R05C01_Red.idat.gz	BI_755		0	Comstock_755	755	Blood	Rottweiler	Female	OSA	Y	Y	9.55	9.55	Unknown	3/5/1998	Unknown	9/20/2007	0	U	0	834
BI_767_V-BI_767-P2-C05	A	5511344022_R05C01_Grn.idat	5511344022_R05C01_Red.idat.gz	BI_767		0	Comstock_767	767	Blood	Rottweiler	Male	OSA	Y	Y	9.36	9.36	Unknown	7/7/1998	Unknown	11/13/2007	0	U	0	834
BI_767_V-BI_767-P3-A06	A	5494855007_R06C01_Grn.idat	5494855007_R06C01_Red.idat.gz	BI_767		0	Comstock_767	767	Blood	Rottweiler	Male	OSA	Y	Y	9.36	9.36	Unknown	7/7/1998	Unknown	11/13/2007	0	U	0	834
BI_770_V-BI_770-P2-C04	A	5511344022_R04C01_Grn.idat	5511344022_R04C01_Red.idat.gz	BI_770		0	Comstock_770	770	Blood	Rottweiler	Male	OSA	Y	Y	10.92	10.92	Unknown	1/3/1997	Unknown	12/3/2007	0	U	0	834
BI_770_V-BI_770-P3-A07	A	5494855016_R01C01_Grn.idat	5494855016_R01C01_Red.idat.gz	BI_770		0	Comstock_770	770	Blood	Rottweiler	Male	OSA	Y	Y	10.92	10.92	Unknown	1/3/1997	Unknown	12/3/2007	0	U	0	834
BI_793_V-BI_793-P3-A08	A	5494855016_R02C01_Grn.idat	5494855016_R02C01_Red.idat.gz	BI_793		0	Comstock_793	793	Blood	Rottweiler	Female	OSA	Y	Y	12.39	12.39	Unknown	11/10/1995	Unknown	3/28/2008	0	U	0	834
BI_3253_V-BI_3253-P3-E10	A	5494855030_R04C01_Grn.idat	5494855030_R04C01_Red.idat.gz	BI_3253		3253	BI_3253		Blood	Rottweiler	Female	OSA	Y	Y	11.01	11.01	Unknown	12/4/1994	2/4/2008	12/6/2005	0	U	0	834
BI_3254_V-BI_3254-P3-E11	A	5494855030_R05C01_Grn.idat	5494855030_R05C01_Red.idat.gz	BI_3254		3254	BI_3254		Blood	Rottweiler	Female	OSA	Y	Y	4.7	4.7	Unknown	3/27/2001	Unknown	12/6/2005	0	U	0	834
BI_3348_V-BI_3348-P3-F02	A	5494855011_R02C02_Grn.idat	5494855011_R02C02_Red.idat.gz	BI_3348		3348	BI_3348		Blood	Rottweiler	Male	OSA	Y	Y	Unknown	Unknown	Unknown	Unknown	1/1/2006	12/6/2005	0	U	0	834
BI_3478_V-BI_3478-P3-D12	A	5494855025_R06C02_Grn.idat	5494855025_R06C02_Red.idat.gz	BI_3478		3478	BI_3478		Blood	Rottweiler	Male	OSA	Y	Y	9.94	9.94	Unknown	1/1/1996	4/22/2006	12/6/2005	0	U	0	834
BI_3826_V-BI_3826-P2-B05	A	5532701014_R05C02_Grn.idat	5532701014_R05C02_Red.idat.gz	BI_3826		3826	BI_3826		Blood	Rottweiler	Female	OSA	Y	Y	8.15	8.15	Unknown	10/14/1997	Unknown	12/6/2005	0	U	0	834
BI_7263_V-BI_7263-P2-B04	A	5532701014_R04C02_Grn.idat	5532701014_R04C02_Red.idat.gz	BI_7263		7263	BI_7263		Blood	Rottweiler	Female	OSA	Y	Y	8.58	8.58	Unknown	1/1/1998	Unknown	7/28/2006	0	U	0	834
BI_9454_V-BI_9454-P2-B01	A	5532701014_R01C02_Grn.idat	5532701014_R01C02_Red.idat.gz	BI_9454		9454	BI_9454		Blood	Rottweiler	Female	OSA	Y	Y	9.48	9.48	Unknown	4/27/1997	Unknown	10/19/2006	0	U	0	834
BI_9740_V-BI_9740-P3-F03	A	5494855011_R03C02_Grn.idat	5494855011_R03C02_Red.idat.gz	BI_9740		9740	BI_9740		Blood	Rottweiler	Female	OSA	Y	Y	11.84	11.84	Unknown	1/1/1995	9/11/2006	10/31/2006	0	U	0	834
BI_11268_V-BI_11268-P3-F04	A	5494855011_R04C02_Grn.idat	5494855011_R04C02_Red.idat.gz	BI_11268		11268	BI_11268		Blood	Rottweiler	Female	OSA	Y	Y	7.1	7.1	Unknown	11/30/1999	Unknown	1/3/2007	0	U	0	834
